,Unnamed: 0,loc,title,author,is_foreign
12140,12140,57265_59462,若き日の思い出,中谷宇吉郎,False
12142,12142,46315_25541,盆踊りと祭屋台と,折口信夫,False
12144,12144,45916_36895,安吾人生案内,坂口安吾,False
12145,12145,52609_57432,赤いガラスの宮殿,小川未明,False
12147,12147,52416_51488,三国志,吉川英治,False
12155,12155,54562_56355,錢形平次捕物控,野村胡堂,False
12158,12158,45653_35910,十六日,宮沢賢治,False
12159,12159,989_15038,半七捕物帳,岡本綺堂,False
12160,12160,470_15407,セロ弾きのゴーシュ,宮沢賢治,False
12161,12161,51955_40320,手紙,坂本龍馬,False
12163,12163,54178_46738,『ろまん燈籠』序,太宰治,False
12167,12167,55560_55657,三月の自然,今野大力,False
12170,12170,42230_16356,夏,寺田寅彦,False
12171,12171,43167_34358,行雲流水,坂口安吾,False
12178,12178,4440_7303,気のいい火山弾,宮沢賢治,False
12179,12179,46945_26567,小栗判官論の計画,折口信夫,False
12187,12187,52778_44446,一九三〇年型,牧野信一,False
12189,12189,53199_49742,雪の十勝,中谷宇吉郎,False
12191,12191,54586_57805,錢形平次捕物控,野村胡堂,False
12192,12192,43668_17438,心靈研究會の怪,海野十三,False
12193,12193,43174_21386,安吾巷談,坂口安吾,False
12198,12198,55547_55622,学校,今野大力,False
12199,12199,49521_33618,我家の園芸,岡本綺堂,False
12200,12200,43733_17907,『注文の多い料理店』広告文,宮沢賢治,False
12201,12201,246_34649,畜犬談,太宰治,False
12205,12205,45503_23149,火薬庫,岡本綺堂,False
12209,12209,53579_44222,鐵橋橋下,萩原朔太郎,False
12210,12210,4947_16626,雪女,田中貢太郎,False
12211,12211,42406_32961,或る女の手記,豊島与志雄,False
12215,12215,4845_14208,卜居,堀辰雄,False
12216,12216,4550_15438,新時代女性問答,岡本かの子,False
12219,12219,42373_34755,男女川と羽左衛門,太宰治,False
12227,12227,42644_22958,彗星の話,豊島与志雄,False
12228,12228,1931_9725,山男の四月,宮沢賢治,False
12235,12235,439_49555,縮緬のこころ,岡本かの子,False
12236,12236,47191_32405,熟語構成法から観察した語根論の断簡,折口信夫,False
12240,12240,42710_26866,三つの嘘,豊島与志雄,False
12241,12241,45854_60016,盗まれた手紙の話,坂口安吾,False
12242,12242,54575_57399,錢形平次捕物控,野村胡堂,False
12247,12247,2463_11122,青磁のモンタージュ,寺田寅彦,False
12250,12250,52035_46613,赤い実,小川未明,False
12254,12254,45824_34986,無題,坂口安吾,False
12256,12256,4149_6483,山の手小景,泉鏡花,False
12257,12257,42908_35390,恋をしに行く（「女体」につゞく）,坂口安吾,False
12261,12261,43084_22357,街頭,岡本かの子,False
12264,12264,56756_57386,新書太閤記,吉川英治,False
12266,12266,51666_63069,ひばりのおじさん,小川未明,False
12267,12267,53411_43257,看痾,宮沢賢治,False
12268,12268,4253_10259,赤とんぼ,新美南吉,False
12270,12270,45291_37471,馬上の春,牧野信一,False
12271,12271,42556_22849,砂漠の情熱,豊島与志雄,False
12278,12278,264_20119,花火,太宰治,False
12280,12280,51051_51582,木に上った子供,小川未明,False
12281,12281,42825_26668,Ｄ・Ｄ・Ｔと万年床,坂口安吾,False
12282,12282,1175_20313,草あやめ,泉鏡花,False
12283,12283,52263_47753,頼朝の最後,田中貢太郎,False
12285,12285,42255_17203,浅間山麓より,寺田寅彦,False
12286,12286,56141_60906,名なし指物語,新美南吉,False
12288,12288,52865_45377,処女作の新春,牧野信一,False
12299,12299,288_20143,苦悩の年鑑,太宰治,False
12302,12302,2138_21908,創作人物の名前について,夢野久作,False
12312,12312,2109_22255,冗談に殺す,夢野久作,False
12317,12317,43210_23217,明治開化　安吾捕物,坂口安吾,False
12318,12318,51004_51318,薬売り,小川未明,False
12322,12322,46313_25540,鶏鳴と神楽と,折口信夫,False
12326,12326,56712_57577,天才兄妹,野村胡堂,False
12328,12328,93_14953,「鏡花全集」目録開口,芥川龍之介,False
12335,12335,4287_12094,死体の匂い,田中貢太郎,False
12338,12338,48300_41483,「鐡集」,堀辰雄,False
12339,12339,48000_35951,雑木林の中,田中貢太郎,False
12348,12348,52869_45366,或るハイカーの記,牧野信一,False
12351,12351,52120_47144,猟師と薬屋の話,小川未明,False
12353,12353,53445_43320,火の島,宮沢賢治,False
12360,12360,48484_50124,酸漿,原民喜,False
12361,12361,53574_44217,晩秋哀語,萩原朔太郎,False
12362,12362,3654_26092,菎蒻本,泉鏡花,False
12366,12366,54647_57997,錢形平次捕物控,野村胡堂,False
12368,12368,52095_60494,友だちどうし,小川未明,False
12369,12369,46691_27707,恐ろしい東京,夢野久作,False
12372,12372,54621_53185,錢形平次捕物控,野村胡堂,False
12373,12373,1771_45449,日清戦争異聞,萩原朔太郎,False
12376,12376,46956_27951,日本書と日本紀と,折口信夫,False
12378,12378,2256_19985,姥捨,太宰治,False
12380,12380,1004_14985,半七捕物帳,岡本綺堂,False
12385,12385,49949_54973,安吾新日本風土記,坂口安吾,False
12387,12387,43136_31426,お魚女史,坂口安吾,False
12388,12388,52808_44595,大音寺君！,牧野信一,False
12392,12392,52101_56982,はちの巣,小川未明,False
12401,12401,53145_59538,貸間を探がしたとき,小川未明,False
12407,12407,51023_47955,北の国のはなし,小川未明,False
12409,12409,52151_41462,俚謡二,坂本龍馬,False
12413,12413,45091_41650,ひなた,新美南吉,False
12414,12414,48447_50093,おふくろ,原民喜,False
12415,12415,47884_50723,パイプについての雜談,堀辰雄,False
12426,12426,42814_26155,現代とは？,坂口安吾,False
12427,12427,45431_39051,或る五月の朝の話,牧野信一,False
12429,12429,54669_58829,錢形平次捕物控,野村胡堂,False
12430,12430,45523_41053,虎杖採り,田中貢太郎,False
12434,12434,47046_30961,流行歌曲について,萩原朔太郎,False
12435,12435,56719_57589,身代りの花嫁,野村胡堂,False
12436,12436,57217_57565,随筆銭形平次,野村胡堂,False
12437,12437,45059_46680,木曾の一平,豊島与志雄,False
12439,12439,54687_60220,錢形平次捕物控,野村胡堂,False
12441,12441,54692_52035,錢形平次捕物控,野村胡堂,False
12443,12443,54585_57594,錢形平次捕物控,野村胡堂,False
12446,12446,52434_49777,随筆　宮本武蔵,吉川英治,False
12448,12448,45542_41099,妖蛸,田中貢太郎,False
12450,12450,45221_39810,村のストア派,牧野信一,False
12455,12455,45361_41328,風流旅行,牧野信一,False
12458,12458,46939_38045,明暗,岡本かの子,False
12462,12462,43258_17198,マーカス・ショーとレビュー式教育,寺田寅彦,False
12464,12464,42666_25718,無法者,豊島与志雄,False
12466,12466,19_14618,或阿呆の一生,芥川龍之介,False
12470,12470,1256_50040,海底大陸,海野十三,False
12472,12472,45671_21430,無趣味,太宰治,False
12473,12473,45887_32922,歴史と現実,坂口安吾,False
12478,12478,53938_53805,組織された力,今野大力,False
12479,12479,45823_34969,夏と人形,坂口安吾,False
12491,12491,43255_17030,千人針,寺田寅彦,False
12492,12492,316_19983,ロマネスク,太宰治,False
12497,12497,52406_50143,鳴門秘帖,吉川英治,False
12498,12498,183_15274,世之助の話,芥川龍之介,False
12499,12499,2255_15060,右大臣実朝,太宰治,False
12504,12504,1031_14564,女仙,芥川龍之介,False
12505,12505,42853_35002,大阪の反逆,坂口安吾,False
12506,12506,56214_62563,銭形平次捕物控,野村胡堂,False
12507,12507,42148_13765,神田を散歩して,寺田寅彦,False
12511,12511,54049_53577,一疋の昆虫,今野大力,False
12517,12517,47899_50030,一插話,堀辰雄,False
12524,12524,53389_43321,病中幻想,宮沢賢治,False
12526,12526,57282_60195,温泉２,中谷宇吉郎,False
12533,12533,53460_52765,風の寒い世の中へ,小川未明,False
12534,12534,57199_61975,銭形平次捕物控,野村胡堂,False
12535,12535,103_15250,妙な話,芥川龍之介,False
12536,12536,3775_27327,念仁波念遠入礼帖,芥川龍之介,False
12539,12539,47917_34294,續プルウスト雜記,堀辰雄,False
12540,12540,42508_22704,樹を愛する心,豊島与志雄,False
12542,12542,55421_49024,旅の繪,堀辰雄,False
12544,12544,53391_43295,雪峡,宮沢賢治,False
12545,12545,51049_51586,気まぐれの人形師,小川未明,False
12546,12546,318_20181,酒の追憶,太宰治,False
12547,12547,42363_15873,海,太宰治,False
12548,12548,1223_28152,人間灰,海野十三,False
12550,12550,55679_52753,錢形平次捕物控,野村胡堂,False
12551,12551,45827_34974,天才になりそこなつた男の話,坂口安吾,False
12552,12552,42532_22778,異邦人の意欲,豊島与志雄,False
12554,12554,42865_34301,ちかごろの酒の話,坂口安吾,False
12557,12557,46940_33278,山のコドモ,岡本かの子,False
12558,12558,42567_22875,台湾の姿態,豊島与志雄,False
12559,12559,42295_14211,『絵はがき』評,折口信夫,False
12561,12561,4416_9669,台川,宮沢賢治,False
12562,12562,47867_42520,雨後,堀辰雄,False
12565,12565,42698_18495,言語と道具,寺田寅彦,False
12570,12570,24380_34290,死者の書,折口信夫,False
12571,12571,43252_17032,ＫからＱまで,寺田寅彦,False
12574,12574,1919_18095,黄いろのトマト,宮沢賢治,False
12575,12575,43398_16104,サルト　サムライ,新美南吉,False
12578,12578,296_15087,雌に就いて,太宰治,False
12581,12581,51098_51902,春になる前夜,小川未明,False
12583,12583,1631_16896,柳毅伝,田中貢太郎,False
12590,12590,50994_46239,犬と人と花,小川未明,False
12592,12592,51719_63090,世の中へ出る子供たち,小川未明,False
12595,12595,2131_21940,路傍の木乃伊,夢野久作,False
12596,12596,54182_46732,田中君に就いて,太宰治,False
12598,12598,55693_62872,錢形平次捕物控,野村胡堂,False
12602,12602,929_21956,奥様探偵術,夢野久作,False
12603,12603,292_20035,リイズ,太宰治,False
12605,12605,42393_41316,過渡人,豊島与志雄,False
12606,12606,52027_41185,手紙,坂本龍馬,False
12609,12609,42654_24938,或る作家の厄日,豊島与志雄,False
12610,12610,2637_23919,鞄らしくない鞄,海野十三,False
12613,12613,50623_38424,扉の彼方へ,岡本かの子,False
12615,12615,52920_42886,四郎と口笛,牧野信一,False
12617,12617,52526_45475,容貌,太宰治,False
12618,12618,1136_15283,発句私見,芥川龍之介,False
12619,12619,42526_22772,情意の干満,豊島与志雄,False
12635,12635,43204_22486,明治開化　安吾捕物,坂口安吾,False
12638,12638,52287_47940,宇賀長者物語,田中貢太郎,False
12639,12639,48457_35429,霧,原民喜,False
12640,12640,52400_49789,宮本武蔵,吉川英治,False
12641,12641,2271_34630,親友交歓,太宰治,False
12645,12645,53567_44210,神に捧ぐる歌,萩原朔太郎,False
12646,12646,51667_62156,昼のお月さま,小川未明,False
12647,12647,3342_18548,のろのろ砲弾の驚異,海野十三,False
12648,12648,42964_34770,人の子の親となりて,坂口安吾,False
12651,12651,45811_34989,新らしき文学,坂口安吾,False
12653,12653,42708_26867,在学理由,豊島与志雄,False
12655,12655,986_14599,狂童女の戀,岡本かの子,False
12656,12656,51806_46445,自由なる空想,小川未明,False
12658,12658,55007_60466,眼鏡,小川未明,False
12659,12659,52915_42875,お父さんのお寝坊,牧野信一,False
12661,12661,57279_61601,六三制を活かす道,中谷宇吉郎,False
12664,12664,55555_55365,ある夜、ある宵,今野大力,False
12666,12666,54761_62877,錢形平次捕物控,野村胡堂,False
12667,12667,3239_15747,地球要塞,海野十三,False
12670,12670,57475_59618,海城発電,泉鏡花,False
12672,12672,56755_55013,新書太閤記,吉川英治,False
12673,12673,2713_28477,奇賊悲願,海野十三,False
12674,12674,55316_51583,折々の記,吉川英治,False
12687,12687,301_14912,人間失格,太宰治,False
12688,12688,2351_13814,物理学圏外の物理的現象,寺田寅彦,False
12689,12689,54604_56889,錢形平次捕物控,野村胡堂,False
12696,12696,13205_14240,村々の祭り,折口信夫,False
12698,12698,43069_17525,一つの約束,太宰治,False
12706,12706,43041_35096,朝に就ての童話的構図,宮沢賢治,False
12713,12713,49971_37881,車蝦の茶漬け,北大路魯山人,False
12717,12717,4997_12169,化鳥,泉鏡花,False
12718,12718,42823_26494,わが思想の息吹,坂口安吾,False
12719,12719,56363_62570,銭形平次捕物控,野村胡堂,False
12720,12720,45355_41250,天狗洞食客記,牧野信一,False
12727,12727,49955_37734,鮎の名所,北大路魯山人,False
12728,12728,966_14986,半七捕物帳,岡本綺堂,False
12729,12729,51805_46446,純情主義を想う,小川未明,False
12733,12733,3746_27314,続澄江堂雑記,芥川龍之介,False
12734,12734,42842_27735,探偵小説を截る,坂口安吾,False
12735,12735,178_14584,芥川龍之介歌集,芥川龍之介,False
12741,12741,53417_43249,駅長,宮沢賢治,False
12742,12742,1616_13109,北斗と南斗星,田中貢太郎,False
12743,12743,45099_41635,カンテラ,新美南吉,False
12748,12748,55252_51166,折々の記,吉川英治,False
12750,12750,47933_39432,本のこと,堀辰雄,False
12751,12751,935_23282,少女地獄,夢野久作,False
12752,12752,43535_24583,学問の自由,寺田寅彦,False
12754,12754,49988_37887,鍋料理の話,北大路魯山人,False
12755,12755,45103_41647,どらが鳴る,新美南吉,False
12756,12756,4151_6478,逗子だより,泉鏡花,False
12757,12757,1291_23059,星,岡本かの子,False
12762,12762,53379_43307,〔つめたき朝の真鍮に〕,宮沢賢治,False
12764,12764,63_15200,じゅりあの・吉助,芥川龍之介,False
12769,12769,45865_32916,新作いろは加留多,坂口安吾,False
12773,12773,54525_57431,星と過去,今野大力,False
12776,12776,52525_45479,文盲自嘲,太宰治,False
12778,12778,43183_21395,安吾巷談,坂口安吾,False
12787,12787,45301_39801,ランプの便り,牧野信一,False
12791,12791,55597_56086,たたかいの中に,今野大力,False
12793,12793,42550_22828,ふざけた読書,豊島与志雄,False
12796,12796,1567_14913,走れメロス,太宰治,False
12801,12801,1617_13101,黄金の枕,田中貢太郎,False
12802,12802,45902_37421,安吾の新日本地理,坂口安吾,False
12803,12803,53562_44205,秋日行語,萩原朔太郎,False
12805,12805,51105_51785,お星さま,小川未明,False
12808,12808,51930_40083,手紙,坂本龍馬,False
12810,12810,43538_28512,うぐいす,原民喜,False
12814,12814,2616_18684,断層顔,海野十三,False
12816,12816,51415_40025,手紙,坂本龍馬,False
12820,12820,46413_24590,宇都野さんの歌,寺田寅彦,False
12821,12821,3238_9534,暗号音盤事件,海野十三,False
12822,12822,52419_51070,三国志,吉川英治,False
12827,12827,55098_50695,俗即菩提,吉川英治,False
12830,12830,4817_14382,鳥料理,堀辰雄,False
12831,12831,42476_21076,春の幻,豊島与志雄,False
12832,12832,50000_37754,河豚食わぬ非常識,北大路魯山人,False
12833,12833,4760_6682,魔のひととき,原民喜,False
12834,12834,50766_40548,イギリス海岸,宮沢賢治,False
12840,12840,3521_18464,雷,海野十三,False
12842,12842,52522_45495,五所川原,太宰治,False
12846,12846,52845_45390,〔無題〕,牧野信一,False
12851,12851,45105_41955,よい家,新美南吉,False
12852,12852,45526_41061,怪談会の怪異,田中貢太郎,False
12853,12853,45551_41057,唖の妖女,田中貢太郎,False
12854,12854,50017_37768,デンマークのビール,北大路魯山人,False
12856,12856,45656_35654,手紙　二,宮沢賢治,False
12859,12859,3237_9301,脳の中の麗人,海野十三,False
12860,12860,41_15229,母,芥川龍之介,False
12861,12861,47949_42534,爐邊,堀辰雄,False
12862,12862,46730_27698,ツクツク法師,夢野久作,False
12863,12863,54705_59484,錢形平次捕物控,野村胡堂,False
12865,12865,1583_15085,不審庵,太宰治,False
12866,12866,43147_31201,哀れなトンマ先生,坂口安吾,False
12867,12867,53226_49695,粉雪,中谷宇吉郎,False
12868,12868,4065_7936,処女時代の追憶,岡本かの子,False
12869,12869,45950_50761,小説集「白塔の歌」後記,豊島与志雄,False
12872,12872,42983_21268,牧野さんの祭典によせて,坂口安吾,False
12880,12880,45690_21628,無題,太宰治,False
12881,12881,52060_56913,子うぐいすと母うぐいす,小川未明,False
12882,12882,4740_13832,三尺角拾遺,泉鏡花,False
12883,12883,2114_21868,無系統虎列剌,夢野久作,False
12885,12885,3680_11817,幻術,田中貢太郎,False
12886,12886,53590_44482,瀧,萩原朔太郎,False
12888,12888,53240_49760,「霜柱の研究」について,中谷宇吉郎,False
12889,12889,3763_27285,鸚鵡,芥川龍之介,False
12895,12895,52139_41448,続　手紙,坂本龍馬,False
12896,12896,58612_64618,探偵会話　下駄を探せ,海野十三,False
12898,12898,56396_60045,銭形平次捕物控,野村胡堂,False
12900,12900,2367_13455,春の夜は,芥川龍之介,False
12903,12903,52731_43468,予が本年発表せる創作に就いて,牧野信一,False
12904,12904,51818_46609,読んできかせる場合,小川未明,False
12905,12905,1254_18628,蠅男,海野十三,False
12906,12906,55600_56006,聖堂の近くを過ぐる,今野大力,False
12911,12911,45846_32937,茶番に寄せて,坂口安吾,False
12916,12916,52462_45498,自信の無さ,太宰治,False
12921,12921,45885_33232,黒田如水,坂口安吾,False
12925,12925,4808_14388,三つの挿話,堀辰雄,False
12927,12927,54759_61592,錢形平次捕物控,野村胡堂,False
12928,12928,4600_11971,タネリはたしかにいちにち噛んでいたようだった,宮沢賢治,False
12930,12930,48451_50096,滑走,原民喜,False
12938,12938,1286_18896,英国メーデーの記,岡本かの子,False
12942,12942,47938_50028,室生さんへの手紙,堀辰雄,False
12948,12948,48347_36065,当世らくがき帖,坂口安吾,False
12950,12950,57198_61957,銭形平次捕物控,野村胡堂,False
12951,12951,47958_39428,「スタヴロギンの告白」の譯者に,堀辰雄,False
12952,12952,54729_60202,錢形平次捕物控,野村胡堂,False
12953,12953,43249_17204,鸚鵡のイズム,寺田寅彦,False
12957,12957,2446_10267,蓄音機,寺田寅彦,False
12958,12958,45538_41094,魔の電柱,田中貢太郎,False
12960,12960,3051_20673,密林荘事件,海野十三,False
12962,12962,57468_63888,リチャードソン,中谷宇吉郎,False
12963,12963,4273_6753,芸術その他,芥川龍之介,False
12965,12965,54574_57390,錢形平次捕物控,野村胡堂,False
12968,12968,43409_16108,ラツパ,新美南吉,False
12972,12972,45833_39434,金談にからまる詩的要素の神秘性に就て,坂口安吾,False
12973,12973,2137_21950,私の好きな読みもの,夢野久作,False
12976,12976,51381_39885,手紙,坂本龍馬,False
12978,12978,49986_37674,だしの取り方,北大路魯山人,False
12981,12981,166_15219,手紙,芥川龍之介,False
12983,12983,52451_50003,旗岡巡査,吉川英治,False
12984,12984,57281_58741,「もく星」号の謎,中谷宇吉郎,False
12985,12985,307_14909,お伽草紙,太宰治,False
12986,12986,53237_49820,『日本石器時代提要』のこと,中谷宇吉郎,False
12988,12988,640_21638,病む子の祭,新美南吉,False
12990,12990,1187_20038,雪の翼,泉鏡花,False
12996,12996,53216_49826,南画を描く話,中谷宇吉郎,False
13000,13000,52798_44615,なつかしき挿話,牧野信一,False
13006,13006,42947_31185,梟雄,坂口安吾,False
13008,13008,53569_44212,歡魚夜曲,萩原朔太郎,False
13013,13013,42740_29476,土地に還る,豊島与志雄,False
13014,13014,54588_57603,錢形平次捕物控,野村胡堂,False
13015,13015,48309_50720,モオリス・ド・ゲランと姉ユウジェニイ,堀辰雄,False
13018,13018,47713_63882,日本の郷土芸能の為に,折口信夫,False
13021,13021,55517_56915,我等の春,今野大力,False
13022,13022,43189_22524,推理小説論,坂口安吾,False
13023,13023,42704_23760,文学の中の科学的要素,寺田寅彦,False
13031,13031,42446_29486,春,豊島与志雄,False
13032,13032,54712_59565,錢形平次捕物控,野村胡堂,False
13033,13033,43162_37048,現代忍術伝,坂口安吾,False
13035,13035,43364_26113,江口渙氏の事,芥川龍之介,False
13036,13036,42625_21289,日本文化私観,坂口安吾,False
13038,13038,2238_11901,中国怪奇小説集,岡本綺堂,False
13039,13039,3542_12165,伯爵の釵,泉鏡花,False
13040,13040,45328_24000,病状,牧野信一,False
13044,13044,43089_22362,雪の日,岡本かの子,False
13047,13047,55535_55389,幼な子チビコ,今野大力,False
13050,13050,42565_22873,文学以前,豊島与志雄,False
13055,13055,52854_45383,初めて逢つた文士と当時の思ひ出,牧野信一,False
13057,13057,56914_55358,諜報中継局,海野十三,False
13063,13063,54688_60215,錢形平次捕物控,野村胡堂,False
13064,13064,3814_27290,かちかち山,芥川龍之介,False
13073,13073,56220_60101,銭形平次捕物控,野村胡堂,False
13075,13075,43248_24429,桂馬の幻想,坂口安吾,False
13078,13078,1121_22004,髪切虫,夢野久作,False
13084,13084,42911_25520,家康,坂口安吾,False
13088,13088,43764_18094,國文學の發生（第一稿）,折口信夫,False
13089,13089,2416_15014,半七捕物帳,岡本綺堂,False
13091,13091,4549_15441,巴里のむす子へ,岡本かの子,False
13094,13094,55595_56095,土,今野大力,False
13098,13098,50983_46412,不死の薬,小川未明,False
13103,13103,54644_58007,錢形平次捕物控,野村胡堂,False
13105,13105,56717_57500,判官三郎の正体,野村胡堂,False
13106,13106,42416_27967,神棚,豊島与志雄,False
13107,13107,53_15243,冬,芥川龍之介,False
13112,13112,55084_64135,備前焼,北大路魯山人,False
13124,13124,4805_14353,菜穂子,堀辰雄,False
13131,13131,51951_40316,手紙,坂本龍馬,False
13135,13135,3819_27355,臘梅,芥川龍之介,False
13140,13140,52751_43475,消息抄（近頃書いた或る私の手紙から。）,牧野信一,False
13144,13144,53154_59549,稚子ヶ淵,小川未明,False
13148,13148,3774_27324,日本小説の支那訳,芥川龍之介,False
13149,13149,48023_31198,父の怪談,岡本綺堂,False
13150,13150,984_19594,家霊,岡本かの子,False
13160,13160,52523_45483,砂子屋,太宰治,False
13162,13162,51845_40064,手紙,坂本龍馬,False
13164,13164,43214_23221,明治開化　安吾捕物,坂口安吾,False
13165,13165,50985_46256,少年の日の悲哀,小川未明,False
13169,13169,53577_44220,春の來る頃,萩原朔太郎,False
13170,13170,43071_17526,炎天汗談,太宰治,False
13174,13174,45318_37921,山峡の村にて,牧野信一,False
13179,13179,45062_50169,シロ・クロ物語,豊島与志雄,False
13181,13181,42478_21107,真夏の幻影,豊島与志雄,False
13182,13182,53419_43317,秘境,宮沢賢治,False
13187,13187,47878_39431,匈奴の森など,堀辰雄,False
13188,13188,4388_48202,死者の書,折口信夫,False
13189,13189,47953_42522,エトランジェ,堀辰雄,False
13192,13192,52851_45387,文学的自叙伝,牧野信一,False
13200,13200,48302_38458,色褪せた書簡箋に,堀辰雄,False
13204,13204,53606_44248,眞如,萩原朔太郎,False
13205,13205,51034_47932,野ばら,小川未明,False
13213,13213,42490_21118,都会に於ける中流婦人の生活,豊島与志雄,False
13217,13217,52811_44705,ひとりごと,牧野信一,False
13222,13222,54945_48725,生き烏賊白味噌漬け,北大路魯山人,False
13223,13223,42878_27502,思想なき眼,坂口安吾,False
13226,13226,54645_57937,錢形平次捕物控,野村胡堂,False
13228,13228,42474_21070,真夜中から黎明まで,豊島与志雄,False
13230,13230,42496_21124,野に声なし,豊島与志雄,False
13231,13231,42424_28076,都会の幽気,豊島与志雄,False
13232,13232,56112_55990,奇談クラブ〔戦後版〕,野村胡堂,False
13233,13233,916_21818,豚吉とヒョロ子,夢野久作,False
13235,13235,53372_43297,セレナーデ　恋歌,宮沢賢治,False
13236,13236,50008_37774,料理と食器,北大路魯山人,False
13237,13237,45761_39095,河童,芥川龍之介,False
13244,13244,43175_21387,安吾巷談,坂口安吾,False
13246,13246,154_15206,捨児,芥川龍之介,False
13247,13247,1947_7225,鳥箱先生とフウねずみ,宮沢賢治,False
13248,13248,43154_30104,僕はもう治っている,坂口安吾,False
13251,13251,1221_28150,振動魔,海野十三,False
13252,13252,46860_25755,レ・ミゼラブル,豊島与志雄,False
13254,13254,49957_37744,鮟鱇一夕話,北大路魯山人,False
13263,13263,1279_9311,金魚撩乱,岡本かの子,False
13264,13264,54615_53065,錢形平次捕物控,野村胡堂,False
13267,13267,43666_18749,『地球盗難』の作者の言葉,海野十三,False
13268,13268,42163_17884,猿の顔,寺田寅彦,False
13271,13271,49532_33351,半七捕物帳の思い出,岡本綺堂,False
13277,13277,54739_61240,錢形平次捕物控,野村胡堂,False
13279,13279,243_20190,眉山,太宰治,False
13284,13284,4281_15232,春の日のさした往来をぶらぶら一人歩いてゐる,芥川龍之介,False
13286,13286,55601_56002,星座,今野大力,False
13292,13292,52255_47937,白っぽい洋服,田中貢太郎,False
13293,13293,53860_47293,牡蠣船,田中貢太郎,False
13294,13294,51061_51758,百姓の夢,小川未明,False
13296,13296,43274_16818,海から歸る日,新美南吉,False
13301,13301,55355_49310,ツイテ　イツタ　テフテフ,新美南吉,False
13302,13302,52_15239,不思議な島,芥川龍之介,False
13303,13303,52867_45393,ライス・ワッフルの友,牧野信一,False
13306,13306,2121_21870,冥土行進曲,夢野久作,False
13310,13310,42341_48375,とんだ屋の客,田中貢太郎,False
13311,13311,56254_64134,小さい太郎の悲しみ,新美南吉,False
13316,13316,66_14906,開化の殺人,芥川龍之介,False
13317,13317,45292_37934,寄生木と縄梯子,牧野信一,False
13319,13319,55561_55988,写真（北満の土産）その一,今野大力,False
13320,13320,42576_22903,文学精神は言う,豊島与志雄,False
13321,13321,1177_20567,朱日記,泉鏡花,False
13322,13322,47174_37070,「しゞま」から「ことゝひ」へ,折口信夫,False
13324,13324,2261_20018,座興に非ず,太宰治,False
13328,13328,42815_26157,新人へ,坂口安吾,False
13329,13329,51110_51789,管笛,小川未明,False
13332,13332,1564_14134,満願,太宰治,False
13335,13335,47193_37071,短歌様式の発生に絡んだある疑念,折口信夫,False
13337,13337,52091_47807,手風琴,小川未明,False
13339,13339,47859_48530,顏,堀辰雄,False
13342,13342,4462_12216,文語詩稿　一百篇,宮沢賢治,False
13343,13343,2240_11903,中国怪奇小説集,岡本綺堂,False
13348,13348,53454_51932,生きている看板,小川未明,False
13349,13349,914_13520,雨ふり坊主,夢野久作,False
13350,13350,56318_63897,銭形平次捕物控,野村胡堂,False
13351,13351,56204_62082,銭形平次捕物控,野村胡堂,False
13361,13361,53563_44206,蟲,萩原朔太郎,False
13365,13365,12612_14223,詩と散文との間を行く發想法,折口信夫,False
13373,13373,43245_24428,裏切り,坂口安吾,False
13376,13376,43206_23213,明治開化　安吾捕物,坂口安吾,False
13377,13377,42697_18494,研究的態度の養成,寺田寅彦,False
13379,13379,3824_27286,Ｏ君の新秋,芥川龍之介,False
13382,13382,52483_58825,『お話の木』を主宰するに当たりて宣言す,小川未明,False
13383,13383,46861_25756,レ・ミゼラブル,豊島与志雄,False
13384,13384,52114_59657,村のかじやさん,小川未明,False
13385,13385,55262_50706,美しい日本の歴史,吉川英治,False
13392,13392,52832_44717,わが最も愛する作中人物,牧野信一,False
13398,13398,3516_20563,太平洋雷撃戦隊,海野十三,False
13400,13400,54757_63071,錢形平次捕物控,野村胡堂,False
13402,13402,56707_57475,古銭の謎,野村胡堂,False
13403,13403,45856_33231,風人録,坂口安吾,False
13405,13405,57297_63080,コロラド通信,中谷宇吉郎,False
13409,13409,56371_64131,銭形平次捕物控,野村胡堂,False
13410,13410,247_19981,地球図,太宰治,False
13411,13411,4589_26583,怪談女の輪,泉鏡花,False
13416,13416,45837_34998,作者の言分,坂口安吾,False
13417,13417,54974_49006,てんぷらの茶漬け,北大路魯山人,False
13422,13422,48471_50110,丹那トンネル開通祝ひ,原民喜,False
13426,13426,52453_49999,茶漬三略,吉川英治,False
13427,13427,53403_43324,〔二川こゝにて会したり〕,宮沢賢治,False
13432,13432,24426_15364,蛙の鳴声,寺田寅彦,False
13433,13433,2386_13825,農民芸術概論綱要,宮沢賢治,False
13434,13434,4653_13834,伊香保,寺田寅彦,False
13435,13435,43155_30637,碁にも名人戦つくれ,坂口安吾,False
13439,13439,51217_56023,北京日記抄,芥川龍之介,False
13442,13442,42649_24384,憑きもの,豊島与志雄,False
13450,13450,1185_20153,雪靈續記,泉鏡花,False
13451,13451,42483_21109,金魚,豊島与志雄,False
13452,13452,52053_48261,がん,小川未明,False
13454,13454,45102_41634,お月さまを,新美南吉,False
13455,13455,3343_18549,人造人間戦車の機密,海野十三,False
13456,13456,42741_29477,紫の壜,豊島与志雄,False
13458,13458,3825_27284,槐,芥川龍之介,False
13460,13460,46312_25548,鸚鵡小町,折口信夫,False
13461,13461,2361_13802,疑問と空想,寺田寅彦,False
